Actual_Rating,Predicted_Rating_LR,Predicted_Rating_RF
5.841649823143001,5.7814521083012655,5.39810897898445
4.9,5.739360361216891,5.779204446555311
5.841649823143001,5.792931675687913,5.54717848083225
5.8,5.71257470398138,6.127496433821103
5.841649823143001,5.71257470398138,6.127496433821103
6.4,5.88859473724331,6.288948502584015
4.7,5.846502990158935,5.987954324858878
5.841649823143001,5.747013406141322,5.568969448398272
6.8,5.716401226443596,6.078395231741768
5.841649823143001,5.95364561910098,6.289386982108991
5.841649823143001,5.808237765536777,5.418551580671965
5.841649823143001,5.769972540914618,5.519468095407205
5.841649823143001,5.88859473724331,6.288948502584015
5.841649823143001,5.957472141563197,6.033718976692635
6.7,5.8426764676967196,5.907598226773306
5.841649823143001,5.850329512621151,5.9069082939557775
4.2,5.7431868836791065,5.655453471039973
2.7,5.735533838754675,5.712650841694039
7.4,5.97277823141206,6.084457771817462
4.2,5.796758198150129,5.477387560464334
5.841649823143001,5.731707316292459,5.855265927764469
5.841649823143001,6.03782911326973,5.816472754707325
5.841649823143001,5.77762558583905,5.46294055534344
5.841649823143001,6.049308680656377,5.729923537517348
5.841649823143001,5.8235438553856405,5.4459840097624985
7.5,5.731707316292459,5.855265927764469
5.841649823143001,5.857982557545584,6.032157800729752
5.841649823143001,5.708748181519164,6.017540439283205
5.841649823143001,5.961298664025413,6.06576339659992
6.6,5.819717332923425,5.6380109670386025
5.841649823143001,6.018696500958651,5.974159111847452
3.1,5.7202277489058115,6.1170817879690755
6.7,5.854156035083368,6.033985643283865
5.841649823143001,6.034002590807514,5.815230389138784
7.6,5.8618090800077995,6.054866334446697
6.1,5.71257470398138,6.127496433821103
6.2,5.90772734955439,6.178710839355147
5.841649823143001,6.030176068345298,5.839654565738894
7.5,5.716401226443596,6.078395231741768
5.841649823143001,5.976604753874276,6.189522328313932
6.3,5.792931675687913,5.54717848083225
5.4,5.892421259705526,6.100398366775096
4.3,5.869462124932231,6.153105995858142
6.2,5.926859961865469,6.149061416250365
5.841649823143001,5.831196900310072,5.505525547321473
7.8,5.724054271368027,5.950791030498927
5.841649823143001,6.030176068345298,5.839654565738894
5.841649823143001,5.873288647394447,6.100818425991915
6.4,5.815890810461209,5.439288293313856
6.1,5.792931675687913,5.54717848083225
5.841649823143001,5.919206916941038,6.228078030182515
6.3,5.716401226443596,6.078395231741768
6.9,5.7814521083012655,5.39810897898445
5.8,5.961298664025413,6.06576339659992
5.841649823143001,6.049308680656377,5.729923537517348
5.841649823143001,5.785278630763481,5.567165653452332
4.3,5.731707316292459,5.855265927764469
5.841649823143001,5.766146018452402,5.400406339418067
8.6,5.724054271368027,5.950791030498927
5.841649823143001,5.942166051714333,6.1138081354046
7.7,5.984257798798708,5.965702360514764
5.7,5.7202277489058115,6.1170817879690755
5.3,5.812064287998993,5.430262898330768
6.4,5.785278630763481,5.567165653452332
8.4,5.71257470398138,6.127496433821103
5.841649823143001,5.957472141563197,6.033718976692635
5.3,5.7202277489058115,6.1170817879690755
5.9,5.819717332923425,5.6380109670386025
6.2,5.739360361216891,5.779204446555311
5.9,5.831196900310072,5.505525547321473
6.7,5.8847682147810945,6.213743712182771
5.841649823143001,5.827370377847856,5.523584027342635
5.841649823143001,5.999563888647571,5.804438112305902
5.1,5.792931675687913,5.54717848083225
5.841649823143001,5.785278630763481,5.567165653452332
5.7,5.739360361216891,5.779204446555311
4.4,5.8235438553856405,5.4459840097624985
6.8,5.747013406141322,5.568969448398272
5.841649823143001,5.789105153225697,5.512557361673671
8.0,5.750839928603538,5.512427945109612
5.841649823143001,6.007216933572003,5.861929892406745
5.9,5.716401226443596,6.078395231741768
5.841649823143001,5.892421259705526,6.100398366775096
6.1,5.819717332923425,5.6380109670386025
6.4,5.727880793830243,5.870929878626954
5.841649823143001,5.877115169856663,6.107154740019857
4.4,5.9039008270921745,6.145689031582254
3.4,5.754666451065755,5.595292225843621
5.841649823143001,5.812064287998993,5.430262898330768
5.841649823143001,5.815890810461209,5.439288293313856
6.7,5.77762558583905,5.46294055534344
6.3,5.877115169856663,6.107154740019857
4.3,5.754666451065755,5.595292225843621
5.841649823143001,5.724054271368027,5.950791030498927
5.841649823143001,5.785278630763481,5.567165653452332
4.2,5.815890810461209,5.439288293313856
5.841649823143001,5.83879476237619,5.841649823142994
6.1,5.750839928603538,5.512427945109612
6.9,5.9651251864876285,6.060108662401123
5.841649823143001,6.045482158194162,5.8242694921905915
4.2,5.8235438553856405,5.4459840097624985
5.5,5.877115169856663,6.107154740019857
5.841649823143001,5.831196900310072,5.505525547321473
6.2,5.865635602470015,6.0009328945897895
7.4,5.77762558583905,5.46294055534344
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,5.804411243074561,5.568541452184839
7.0,6.018696500958651,5.974159111847452
5.9,5.827370377847856,5.523584027342635
4.9,5.8618090800077995,6.054866334446697
6.2,6.034002590807514,5.815230389138784
5.841649823143001,5.812064287998993,5.430262898330768
6.3,5.708748181519164,6.017540439283205
5.841649823143001,5.83879476237619,5.841649823142994
6.7,5.934513006789901,6.078057600654237
5.841649823143001,5.857982557545584,6.032157800729752
5.841649823143001,6.011043456034219,5.893204030450415
5.841649823143001,5.857982557545584,6.032157800729752
6.5,5.7623194959901864,5.656636679335835
5.841649823143001,5.8426764676967196,5.907598226773306
5.6,5.747013406141322,5.568969448398272
5.841649823143001,5.785278630763481,5.567165653452332
7.2,6.018696500958651,5.974159111847452
5.841649823143001,5.934513006789901,6.078057600654237
7.8,5.739360361216891,5.779204446555311
5.841649823143001,5.9459925741765485,6.053949589667835
4.2,5.8235438553856405,5.4459840097624985
5.841649823143001,5.747013406141322,5.568969448398272
5.7,5.7814521083012655,5.39810897898445
5.841649823143001,5.71257470398138,6.127496433821103
5.841649823143001,5.7202277489058115,6.1170817879690755
5.841649823143001,5.708748181519164,6.017540439283205
5.841649823143001,5.83879476237619,5.841649823142994
5.1,5.8618090800077995,6.054866334446697
5.4,5.804411243074561,5.568541452184839
7.1,6.018696500958651,5.974159111847452
5.2,5.7623194959901864,5.656636679335835
5.841649823143001,5.7431868836791065,5.655453471039973
7.4,5.857982557545584,6.032157800729752
5.841649823143001,5.819717332923425,5.6380109670386025
5.841649823143001,5.808237765536777,5.418551580671965
6.3,5.7623194959901864,5.656636679335835
7.1,5.766146018452402,5.400406339418067
7.5,5.838849945234504,5.745255603783424
4.7,5.812064287998993,5.430262898330768
8.4,5.727880793830243,5.870929878626954
5.841649823143001,5.708748181519164,6.017540439283205
6.8,5.919206916941038,6.228078030182515
5.841649823143001,5.854156035083368,6.033985643283865
5.6,5.739360361216891,5.779204446555311
8.7,5.716401226443596,6.078395231741768
6.0,5.942166051714333,6.1138081354046
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,5.984257798798708,5.965702360514764
5.841649823143001,5.727880793830243,5.870929878626954
4.1,5.754666451065755,5.595292225843621
5.841649823143001,5.8426764676967196,5.907598226773306
5.841649823143001,5.716401226443596,6.078395231741768
5.5,5.812064287998993,5.430262898330768
7.0,5.984257798798708,5.965702360514764
7.0,5.785278630763481,5.567165653452332
5.841649823143001,5.915380394478822,6.161947634366717
4.9,5.9459925741765485,6.053949589667835
7.8,5.739360361216891,5.779204446555311
5.0,5.785278630763481,5.567165653452332
5.841649823143001,5.83879476237619,5.841649823142994
7.1,5.8426764676967196,5.907598226773306
5.841649823143001,5.808237765536777,5.418551580671965
5.9,5.792931675687913,5.54717848083225
3.8,5.796758198150129,5.477387560464334
3.2,5.789105153225697,5.512557361673671
5.841649823143001,5.83879476237619,5.841649823142994
6.2,5.865635602470015,6.0009328945897895
7.0,6.014869978496435,5.919607350421372
5.841649823143001,5.9230334394032536,6.281703537593569
5.841649823143001,5.77762558583905,5.46294055534344
6.3,5.7623194959901864,5.656636679335835
8.2,5.716401226443596,6.078395231741768
6.5,5.812064287998993,5.430262898330768
5.841649823143001,5.846502990158935,5.987954324858878
5.7,5.7202277489058115,6.1170817879690755
6.0,5.812064287998993,5.430262898330768
5.841649823143001,6.049308680656377,5.729923537517348
5.5,5.892421259705526,6.100398366775096
5.841649823143001,5.827370377847856,5.523584027342635
5.841649823143001,5.716401226443596,6.078395231741768
5.841649823143001,5.857982557545584,6.032157800729752
5.841649823143001,5.938339529252117,6.031383949933727
5.841649823143001,5.812064287998993,5.430262898330768
5.841649823143001,5.785278630763481,5.567165653452332
5.841649823143001,5.754666451065755,5.595292225843621
5.841649823143001,5.827370377847856,5.523584027342635
7.6,5.769972540914618,5.519468095407205
5.841649823143001,6.014869978496435,5.919607350421372
5.841649823143001,5.988084321260923,6.082217446950926
3.3,5.758492973527971,5.322079617148744
5.5,5.750839928603538,5.512427945109612
5.3,5.7202277489058115,6.1170817879690755
5.841649823143001,5.835023422772288,5.725836391204589
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,5.873288647394447,6.100818425991915
6.6,5.766146018452402,5.400406339418067
7.4,5.754666451065755,5.595292225843621
5.841649823143001,5.980431276336492,6.281443664628154
5.841649823143001,6.011043456034219,5.893204030450415
5.0,5.934513006789901,6.078057600654237
5.841649823143001,5.95364561910098,6.289386982108991
5.841649823143001,5.7814521083012655,5.39810897898445
5.841649823143001,5.949819096638764,6.103042122786065
5.2,5.754666451065755,5.595292225843621
5.841649823143001,6.041655635731946,5.827830842743271
6.4,5.7814521083012655,5.39810897898445
4.0,5.7431868836791065,5.655453471039973
5.841649823143001,5.71257470398138,6.127496433821103
5.841649823143001,5.708748181519164,6.017540439283205
5.9,5.8235438553856405,5.4459840097624985
7.1,5.739360361216891,5.779204446555311
5.841649823143001,5.877115169856663,6.107154740019857
5.5,5.724054271368027,5.950791030498927
2.3,5.77762558583905,5.46294055534344
5.841649823143001,5.999563888647571,5.804438112305902
8.0,5.716401226443596,6.078395231741768
5.841649823143001,6.007216933572003,5.861929892406745
7.1,5.915380394478822,6.161947634366717
5.841649823143001,5.83879476237619,5.841649823142994
2.6,5.769972540914618,5.519468095407205
6.6,5.911553872016606,6.212793955416421
5.5,5.838849945234504,5.745255603783424
5.841649823143001,5.731707316292459,5.855265927764469
5.841649823143001,6.030176068345298,5.839654565738894
3.3,5.7814521083012655,5.39810897898445
5.841649823143001,5.838849945234504,5.745255603783424
7.8,5.735533838754675,5.712650841694039
5.841649823143001,5.976604753874276,6.189522328313932
6.9,5.8618090800077995,6.054866334446697
5.3,5.796758198150129,5.477387560464334
5.841649823143001,5.7814521083012655,5.39810897898445
4.7,5.8426764676967196,5.907598226773306
5.841649823143001,6.014869978496435,5.919607350421372
5.841649823143001,6.03782911326973,5.816472754707325
7.5,5.758492973527971,5.322079617148744
6.7,5.846502990158935,5.987954324858878
8.0,5.915380394478822,6.161947634366717
5.841649823143001,5.7814521083012655,5.39810897898445
5.841649823143001,5.991910843723139,5.968376304839994
5.6,5.750839928603538,5.512427945109612
5.841649823143001,5.7814521083012655,5.39810897898445
5.841649823143001,5.716401226443596,6.078395231741768
5.841649823143001,5.773799063376834,5.5232165459805
7.3,5.957472141563197,6.033718976692635
6.6,5.7623194959901864,5.656636679335835
3.7,5.77762558583905,5.46294055534344
5.841649823143001,5.716401226443596,6.078395231741768
5.841649823143001,5.980431276336492,6.281443664628154
3.6,5.739360361216891,5.779204446555311
7.1,5.930686484327685,6.094828240619819
4.7,5.835023422772288,5.725836391204589
6.1,5.838849945234504,5.745255603783424
5.3,5.7814521083012655,5.39810897898445
7.3,5.724054271368027,5.950791030498927
6.0,5.930686484327685,6.094828240619819
5.3,5.8235438553856405,5.4459840097624985
5.5,5.785278630763481,5.567165653452332
5.841649823143001,6.0263495458830825,5.900634041511069
5.841649823143001,5.827370377847856,5.523584027342635
5.841649823143001,5.71257470398138,6.127496433821103
5.0,5.8235438553856405,5.4459840097624985
6.3,5.869462124932231,6.153105995858142
6.8,5.90772734955439,6.178710839355147
7.1,5.88859473724331,6.288948502584015
4.3,5.758492973527971,5.322079617148744
6.9,5.9230334394032536,6.281703537593569
5.841649823143001,5.938339529252117,6.031383949933727
5.841649823143001,5.991910843723139,5.968376304839994
5.841649823143001,5.792931675687913,5.54717848083225
6.7,5.930686484327685,6.094828240619819
2.3,5.7431868836791065,5.655453471039973
5.841649823143001,5.83879476237619,5.841649823142994
8.2,5.731707316292459,5.855265927764469
5.841649823143001,6.034002590807514,5.815230389138784
5.841649823143001,5.995737366185355,5.962973692568616
4.7,5.812064287998993,5.430262898330768
7.3,5.766146018452402,5.400406339418067
5.841649823143001,5.727880793830243,5.870929878626954
5.841649823143001,5.957472141563197,6.033718976692635
5.841649823143001,5.704921659056948,5.841649823143017
5.841649823143001,5.961298664025413,6.06576339659992
4.2,5.7202277489058115,6.1170817879690755
3.3,5.766146018452402,5.400406339418067
7.1,5.90772734955439,6.178710839355147
7.3,5.750839928603538,5.512427945109612
5.841649823143001,5.827370377847856,5.523584027342635
5.841649823143001,5.827370377847856,5.523584027342635
7.4,5.8618090800077995,6.054866334446697
7.0,5.766146018452402,5.400406339418067
5.841649823143001,6.030176068345298,5.839654565738894
4.9,5.7202277489058115,6.1170817879690755
5.841649823143001,6.03782911326973,5.816472754707325
5.841649823143001,5.792931675687913,5.54717848083225
4.7,5.71257470398138,6.127496433821103
5.841649823143001,5.727880793830243,5.870929878626954
5.3,5.747013406141322,5.568969448398272
5.841649823143001,5.77762558583905,5.46294055534344
4.5,5.8426764676967196,5.907598226773306
7.0,5.926859961865469,6.149061416250365
5.841649823143001,5.83879476237619,5.841649823142994
4.4,5.77762558583905,5.46294055534344
6.0,5.831196900310072,5.505525547321473
9.0,5.708748181519164,6.017540439283205
5.841649823143001,5.919206916941038,6.228078030182515
4.6,5.727880793830243,5.870929878626954
5.8,5.727880793830243,5.870929878626954
5.841649823143001,5.731707316292459,5.855265927764469
5.841649823143001,5.724054271368027,5.950791030498927
5.841649823143001,5.83879476237619,5.841649823142994
7.3,5.896247782167742,6.049943342904205
5.841649823143001,5.957472141563197,6.033718976692635
5.841649823143001,5.731707316292459,5.855265927764469
5.841649823143001,5.869462124932231,6.153105995858142
5.0,5.796758198150129,5.477387560464334
6.8,5.877115169856663,6.107154740019857
9.4,5.724054271368027,5.950791030498927
6.1,5.835023422772288,5.725836391204589
5.841649823143001,5.926859961865469,6.149061416250365
5.3,5.877115169856663,6.107154740019857
5.841649823143001,5.769972540914618,5.519468095407205
4.5,5.8235438553856405,5.4459840097624985
4.8,5.831196900310072,5.505525547321473
5.841649823143001,5.957472141563197,6.033718976692635
7.2,5.739360361216891,5.779204446555311
5.1,5.838849945234504,5.745255603783424
5.841649823143001,5.926859961865469,6.149061416250365
5.841649823143001,5.773799063376834,5.5232165459805
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,5.800584720612345,5.555561233174723
6.7,5.850329512621151,5.9069082939557775
5.841649823143001,5.835023422772288,5.725836391204589
7.0,5.900074304629958,6.2212199799006225
5.841649823143001,5.938339529252117,6.031383949933727
5.841649823143001,5.900074304629958,6.2212199799006225
7.2,5.961298664025413,6.06576339659992
7.5,5.831196900310072,5.505525547321473
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,5.792931675687913,5.54717848083225
5.841649823143001,5.77762558583905,5.46294055534344
5.841649823143001,5.7814521083012655,5.39810897898445
5.841649823143001,5.9230334394032536,6.281703537593569
9.0,5.724054271368027,5.950791030498927
5.0,5.724054271368027,5.950791030498927
5.841649823143001,5.911553872016606,6.212793955416421
5.841649823143001,5.773799063376834,5.5232165459805
5.841649823143001,6.045482158194162,5.8242694921905915
6.7,5.727880793830243,5.870929878626954
5.841649823143001,5.724054271368027,5.950791030498927
6.5,5.934513006789901,6.078057600654237
5.841649823143001,5.880941692318879,6.129729097474348
7.0,5.8618090800077995,6.054866334446697
7.5,5.961298664025413,6.06576339659992
7.0,5.716401226443596,6.078395231741768
2.5,5.8235438553856405,5.4459840097624985
6.6,5.934513006789901,6.078057600654237
7.4,5.95364561910098,6.289386982108991
5.841649823143001,5.835023422772288,5.725836391204589
5.841649823143001,5.854156035083368,6.033985643283865
4.5,5.77762558583905,5.46294055534344
6.1,5.766146018452402,5.400406339418067
3.8,5.846502990158935,5.987954324858878
5.841649823143001,6.049308680656377,5.729923537517348
5.841649823143001,5.988084321260923,6.082217446950926
5.841649823143001,5.77762558583905,5.46294055534344
5.841649823143001,5.95364561910098,6.289386982108991
8.1,5.708748181519164,6.017540439283205
5.841649823143001,5.708748181519164,6.017540439283205
5.841649823143001,5.949819096638764,6.103042122786065
6.6,5.838849945234504,5.745255603783424
5.841649823143001,5.8235438553856405,5.4459840097624985
5.8,5.785278630763481,5.567165653452332
5.841649823143001,5.7814521083012655,5.39810897898445
6.4,5.90772734955439,6.178710839355147
7.0,5.7623194959901864,5.656636679335835
5.841649823143001,5.785278630763481,5.567165653452332
6.6,5.724054271368027,5.950791030498927
6.5,5.785278630763481,5.567165653452332
5.841649823143001,5.739360361216891,5.779204446555311
5.841649823143001,5.773799063376834,5.5232165459805
7.6,5.731707316292459,5.855265927764469
4.5,5.831196900310072,5.505525547321473
6.1,5.7623194959901864,5.656636679335835
5.3,5.796758198150129,5.477387560464334
5.841649823143001,6.034002590807514,5.815230389138784
5.841649823143001,5.957472141563197,6.033718976692635
5.3,5.747013406141322,5.568969448398272
4.3,5.838849945234504,5.745255603783424
5.841649823143001,6.041655635731946,5.827830842743271
5.841649823143001,5.854156035083368,6.033985643283865
5.841649823143001,5.9651251864876285,6.060108662401123
7.2,5.90772734955439,6.178710839355147
4.2,5.773799063376834,5.5232165459805
5.841649823143001,5.926859961865469,6.149061416250365
5.841649823143001,5.7202277489058115,6.1170817879690755
5.841649823143001,5.77762558583905,5.46294055534344
5.841649823143001,5.769972540914618,5.519468095407205
5.841649823143001,5.980431276336492,6.281443664628154
5.841649823143001,6.0263495458830825,5.900634041511069
5.841649823143001,6.03782911326973,5.816472754707325
4.3,5.857982557545584,6.032157800729752
6.9,5.731707316292459,5.855265927764469
5.841649823143001,5.896247782167742,6.049943342904205
5.841649823143001,5.750839928603538,5.512427945109612
4.8,5.812064287998993,5.430262898330768
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,5.995737366185355,5.962973692568616
7.0,5.766146018452402,5.400406339418067
5.841649823143001,5.846502990158935,5.987954324858878
7.1,5.892421259705526,6.100398366775096
5.841649823143001,5.812064287998993,5.430262898330768
5.841649823143001,5.846502990158935,5.987954324858878
7.1,5.846502990158935,5.987954324858878
5.7,5.988084321260923,6.082217446950926
7.3,5.838849945234504,5.745255603783424
5.4,5.835023422772288,5.725836391204589
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,5.8235438553856405,5.4459840097624985
5.841649823143001,5.7431868836791065,5.655453471039973
5.841649823143001,5.911553872016606,6.212793955416421
5.9,5.9039008270921745,6.145689031582254
5.841649823143001,6.018696500958651,5.974159111847452
8.8,5.785278630763481,5.567165653452332
3.0,5.7814521083012655,5.39810897898445
8.3,5.7202277489058115,6.1170817879690755
5.841649823143001,6.011043456034219,5.893204030450415
4.5,5.877115169856663,6.107154740019857
5.841649823143001,6.011043456034219,5.893204030450415
4.4,5.789105153225697,5.512557361673671
5.841649823143001,5.9651251864876285,6.060108662401123
5.0,5.808237765536777,5.418551580671965
3.1,5.812064287998993,5.430262898330768
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,5.750839928603538,5.512427945109612
5.841649823143001,5.911553872016606,6.212793955416421
5.2,5.758492973527971,5.322079617148744
7.2,5.9459925741765485,6.053949589667835
4.4,5.750839928603538,5.512427945109612
5.841649823143001,5.708748181519164,6.017540439283205
6.1,5.758492973527971,5.322079617148744
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,6.030176068345298,5.839654565738894
5.841649823143001,5.789105153225697,5.512557361673671
5.841649823143001,5.77762558583905,5.46294055534344
5.841649823143001,5.808237765536777,5.418551580671965
5.841649823143001,5.991910843723139,5.968376304839994
7.1,5.873288647394447,6.100818425991915
5.841649823143001,5.896247782167742,6.049943342904205
5.841649823143001,5.865635602470015,6.0009328945897895
5.841649823143001,5.769972540914618,5.519468095407205
5.1,5.735533838754675,5.712650841694039
6.8,5.9039008270921745,6.145689031582254
5.841649823143001,5.724054271368027,5.950791030498927
5.841649823143001,5.77762558583905,5.46294055534344
7.1,5.968951708949844,6.166489429071365
5.841649823143001,5.980431276336492,6.281443664628154
5.841649823143001,5.800584720612345,5.555561233174723
5.841649823143001,5.758492973527971,5.322079617148744
5.841649823143001,5.83879476237619,5.841649823142994
5.4,5.77762558583905,5.46294055534344
5.841649823143001,5.83879476237619,5.841649823142994
5.841649823143001,5.880941692318879,6.129729097474348
4.7,5.789105153225697,5.512557361673671
5.841649823143001,5.97277823141206,6.084457771817462
5.841649823143001,5.77762558583905,5.46294055534344
4.7,5.949819096638764,6.103042122786065
4.4,5.831196900310072,5.505525547321473
6.0,5.800584720612345,5.555561233174723
5.841649823143001,5.747013406141322,5.568969448398272
5.841649823143001,5.95364561910098,6.289386982108991
4.8,5.766146018452402,5.400406339418067
5.841649823143001,5.97277823141206,6.084457771817462
5.841649823143001,5.758492973527971,5.322079617148744
5.9,5.857982557545584,6.032157800729752
5.8,5.77762558583905,5.46294055534344
4.3,5.8426764676967196,5.907598226773306
5.4,5.785278630763481,5.567165653452332
5.841649823143001,6.034002590807514,5.815230389138784
7.7,5.716401226443596,6.078395231741768
5.841649823143001,5.71257470398138,6.127496433821103
4.0,5.812064287998993,5.430262898330768
8.2,6.007216933572003,5.861929892406745
4.9,5.731707316292459,5.855265927764469
7.1,5.854156035083368,6.033985643283865
5.841649823143001,5.88859473724331,6.288948502584015
5.841649823143001,5.83879476237619,5.841649823142994
4.0,5.7623194959901864,5.656636679335835
7.4,5.739360361216891,5.779204446555311
5.841649823143001,5.750839928603538,5.512427945109612
5.841649823143001,5.769972540914618,5.519468095407205
5.841649823143001,5.857982557545584,6.032157800729752
6.7,5.785278630763481,5.567165653452332
5.841649823143001,6.018696500958651,5.974159111847452
5.841649823143001,5.773799063376834,5.5232165459805
6.2,5.7623194959901864,5.656636679335835
6.7,5.892421259705526,6.100398366775096
5.841649823143001,5.961298664025413,6.06576339659992
5.1,5.785278630763481,5.567165653452332
7.2,5.773799063376834,5.5232165459805
5.9,5.727880793830243,5.870929878626954
6.7,5.739360361216891,5.779204446555311
5.841649823143001,5.980431276336492,6.281443664628154
6.4,5.77762558583905,5.46294055534344
5.4,5.758492973527971,5.322079617148744
6.4,5.739360361216891,5.779204446555311
5.841649823143001,6.045482158194162,5.8242694921905915
7.0,5.731707316292459,5.855265927764469
5.7,5.957472141563197,6.033718976692635
5.841649823143001,5.8426764676967196,5.907598226773306
5.841649823143001,5.991910843723139,5.968376304839994
5.4,5.750839928603538,5.512427945109612
8.7,5.727880793830243,5.870929878626954
6.2,5.7431868836791065,5.655453471039973
5.841649823143001,5.831196900310072,5.505525547321473
5.841649823143001,5.95364561910098,6.289386982108991
5.6,5.754666451065755,5.595292225843621
5.841649823143001,5.8847682147810945,6.213743712182771
4.8,5.727880793830243,5.870929878626954
5.841649823143001,5.727880793830243,5.870929878626954
4.5,5.819717332923425,5.6380109670386025
6.0,5.7431868836791065,5.655453471039973
5.841649823143001,5.984257798798708,5.965702360514764
6.4,5.9230334394032536,6.281703537593569
3.9,5.835023422772288,5.725836391204589
5.4,5.877115169856663,6.107154740019857
7.5,6.007216933572003,5.861929892406745
5.841649823143001,5.83879476237619,5.841649823142994
5.0,5.754666451065755,5.595292225843621
5.1,5.812064287998993,5.430262898330768
7.7,5.769972540914618,5.519468095407205
5.841649823143001,5.961298664025413,6.06576339659992
4.9,5.857982557545584,6.032157800729752
5.841649823143001,5.724054271368027,5.950791030498927
5.841649823143001,6.034002590807514,5.815230389138784
5.841649823143001,5.957472141563197,6.033718976692635
5.841649823143001,5.727880793830243,5.870929878626954
5.841649823143001,5.999563888647571,5.804438112305902
5.841649823143001,5.869462124932231,6.153105995858142
5.841649823143001,5.71257470398138,6.127496433821103
5.9,5.819717332923425,5.6380109670386025
5.841649823143001,5.827370377847856,5.523584027342635
4.7,5.804411243074561,5.568541452184839
5.841649823143001,5.83879476237619,5.841649823142994
7.0,5.938339529252117,6.031383949933727
6.1,5.754666451065755,5.595292225843621
5.2,5.785278630763481,5.567165653452332
6.4,5.896247782167742,6.049943342904205
5.841649823143001,5.980431276336492,6.281443664628154
6.6,5.9459925741765485,6.053949589667835
5.8,5.758492973527971,5.322079617148744
5.7,5.8618090800077995,6.054866334446697
5.841649823143001,5.735533838754675,5.712650841694039
5.841649823143001,5.892421259705526,6.100398366775096
5.0,5.835023422772288,5.725836391204589
5.3,5.77762558583905,5.46294055534344
7.0,5.838849945234504,5.745255603783424
5.841649823143001,6.041655635731946,5.827830842743271
5.841649823143001,5.838849945234504,5.745255603783424
5.5,5.8235438553856405,5.4459840097624985
5.841649823143001,5.827370377847856,5.523584027342635
5.841649823143001,6.018696500958651,5.974159111847452
6.8,5.831196900310072,5.505525547321473
5.841649823143001,5.850329512621151,5.9069082939557775
6.0,5.911553872016606,6.212793955416421
3.8,5.766146018452402,5.400406339418067
5.6,5.724054271368027,5.950791030498927
5.841649823143001,5.873288647394447,6.100818425991915
5.841649823143001,5.999563888647571,5.804438112305902
5.841649823143001,5.857982557545584,6.032157800729752
5.841649823143001,6.049308680656377,5.729923537517348
5.841649823143001,5.792931675687913,5.54717848083225
7.4,5.769972540914618,5.519468095407205
5.841649823143001,5.7431868836791065,5.655453471039973
5.841649823143001,5.766146018452402,5.400406339418067
7.0,5.854156035083368,6.033985643283865
5.841649823143001,5.846502990158935,5.987954324858878
5.841649823143001,5.873288647394447,6.100818425991915
5.841649823143001,5.804411243074561,5.568541452184839
5.841649823143001,5.815890810461209,5.439288293313856
7.9,5.915380394478822,6.161947634366717
5.841649823143001,6.003390411109787,5.858607386128118
4.5,5.796758198150129,5.477387560464334
5.4,5.739360361216891,5.779204446555311
5.841649823143001,5.708748181519164,6.017540439283205
5.841649823143001,5.7814521083012655,5.39810897898445
